"order_id","order_date","required_date","shipped_date","order_status","customer_name","customer_city","store_name","staff_name","product_name","brand_name","category_name","quantity","list_price","discount","total_amount"
788,"2017-03-18","2017-03-20","2017-03-20",4,"Nestor Haynes","Houston","Rowlett Bikes","Layla Terrell","Electra Cruiser 1 (24-Inch) - 2016","Electra","Cruisers Bicycles",1,"269.99","0.05","256.4905"
789,"2017-03-19","2017-03-20","2017-03-20",4,"Latricia Lindsey","Yorktown Heights","Baldwin Bikes","Marcelene Boyer","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Electra","Children Bicycles",2,"489.99","0.20","783.9840"
789,"2017-03-19","2017-03-20","2017-03-20",4,"Latricia Lindsey","Yorktown Heights","Baldwin Bikes","Marcelene Boyer","Haro Shredder 20 Girls - 2017","Haro","Children Bicycles",2,"209.99","0.07","390.5814"
790,"2017-03-19","2017-03-21","2017-03-22",4,"Nichelle Rosario","Garden City","Baldwin Bikes","Venita Daniel","Trek Boone 7 - 2017","Trek","Cyclocross Bicycles",2,"3499.99","0.07","6509.9814"
790,"2017-03-19","2017-03-21","2017-03-22",4,"Nichelle Rosario","Garden City","Baldwin Bikes","Venita Daniel","Trek Precaliber 24 (21-Speed) - Girls - 2017","Trek","Children Bicycles",1,"349.99","0.10","314.9910"
791,"2017-03-20","2017-03-22","2017-03-23",4,"Julius Holt","East Meadow","Baldwin Bikes","Marcelene Boyer","Trek Domane SL Disc Frameset - 2017","Trek","Road Bikes",1,"3199.99","0.20","2559.9920"
791,"2017-03-20","2017-03-22","2017-03-23",4,"Julius Holt","East Meadow","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2015/2016","Electra","Comfort Bicycles",2,"499.99","0.07","929.9814"
792,"2017-03-22","2017-03-23","2017-03-24",4,"Gertha Mejia","Flushing","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",2,"599.99","0.20","959.9840"
792,"2017-03-22","2017-03-23","2017-03-24",4,"Gertha Mejia","Flushing","Baldwin Bikes","Marcelene Boyer","Trek Stache 5 - 2017","Trek","Mountain Bikes",1,"1499.99","0.20","1199.9920"
792,"2017-03-22","2017-03-23","2017-03-24",4,"Gertha Mejia","Flushing","Baldwin Bikes","Marcelene Boyer","Trek Domane SLR 6 Disc - 2017","Trek","Road Bikes",1,"5499.99","0.20","4399.9920"
792,"2017-03-22","2017-03-23","2017-03-24",4,"Gertha Mejia","Flushing","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2017","Surly","Mountain Bikes",1,"999.99","0.05","949.9905"
792,"2017-03-22","2017-03-23","2017-03-24",4,"Gertha Mejia","Flushing","Baldwin Bikes","Marcelene Boyer","Ritchey Timberwolf Frameset - 2016","Ritchey","Mountain Bikes",1,"749.99","0.20","599.9920"
793,"2017-03-23","2017-03-24","2017-03-24",4,"Florencio Davenport","Jamestown","Baldwin Bikes","Marcelene Boyer","Sun Bicycles ElectroLite - 2017","Sun Bicycles","Electric Bikes",1,"1559.99","0.05","1481.9905"
793,"2017-03-23","2017-03-24","2017-03-24",4,"Florencio Davenport","Jamestown","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 16 - 2017","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
793,"2017-03-23","2017-03-24","2017-03-24",4,"Florencio Davenport","Jamestown","Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Electra","Cruisers Bicycles",2,"599.99","0.05","1139.9810"
794,"2017-03-23","2017-03-25","2017-03-24",4,"Shonta Preston","Utica","Baldwin Bikes","Venita Daniel","Haro Shift R3 - 2017","Haro","Mountain Bikes",2,"1469.99","0.05","2792.9810"
794,"2017-03-23","2017-03-25","2017-03-24",4,"Shonta Preston","Utica","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 3 - 2017","Sun Bicycles","Cruisers Bicycles",1,"449.99","0.20","359.9920"
794,"2017-03-23","2017-03-25","2017-03-24",4,"Shonta Preston","Utica","Baldwin Bikes","Venita Daniel","Pure Cycles Vine 8-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"429.00","0.07","398.9700"
794,"2017-03-23","2017-03-25","2017-03-24",4,"Shonta Preston","Utica","Baldwin Bikes","Venita Daniel","Surly Karate Monkey 27.5+ Frameset - 2017","Surly","Mountain Bikes",1,"2499.99","0.10","2249.9910"
795,"2017-03-23","2017-03-25","2017-03-26",4,"Chere Alston","Patchogue","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 16 - 2017","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
795,"2017-03-23","2017-03-25","2017-03-26",4,"Chere Alston","Patchogue","Baldwin Bikes","Venita Daniel","Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
796,"2017-03-23","2017-03-26","2017-03-25",4,"Jenise Preston","Helotes","Rowlett Bikes","Layla Terrell","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.20","751.9840"
797,"2017-03-24","2017-03-26","2017-03-26",4,"Candelaria Coffey","Merrick","Baldwin Bikes","Venita Daniel","Surly Straggler 650b - 2016","Surly","Cyclocross Bicycles",1,"1680.99","0.07","1563.3207"
797,"2017-03-24","2017-03-26","2017-03-26",4,"Candelaria Coffey","Merrick","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017","Sun Bicycles","Cruisers Bicycles",1,"416.99","0.05","396.1405"
797,"2017-03-24","2017-03-26","2017-03-26",4,"Candelaria Coffey","Merrick","Baldwin Bikes","Venita Daniel","Electra Cruiser Lux 1 - 2017","Electra","Cruisers Bicycles",1,"439.99","0.10","395.9910"
797,"2017-03-24","2017-03-26","2017-03-26",4,"Candelaria Coffey","Merrick","Baldwin Bikes","Venita Daniel","Trek Domane SL Disc Frameset - 2017","Trek","Road Bikes",2,"3199.99","0.05","6079.9810"
797,"2017-03-24","2017-03-26","2017-03-26",4,"Candelaria Coffey","Merrick","Baldwin Bikes","Venita Daniel","Trek Boone 7 - 2017","Trek","Cyclocross Bicycles",2,"3499.99","0.10","6299.9820"
798,"2017-03-26","2017-03-28","2017-03-29",4,"Ana Palmer","Anaheim","Santa Cruz Bikes","Genna Serrano","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.10","269.9910"
798,"2017-03-26","2017-03-28","2017-03-29",4,"Ana Palmer","Anaheim","Santa Cruz Bikes","Genna Serrano","Trek Precaliber 16 Girls - 2017","Trek","Children Bicycles",1,"209.99","0.05","199.4905"
798,"2017-03-26","2017-03-28","2017-03-29",4,"Ana Palmer","Anaheim","Santa Cruz Bikes","Genna Serrano","Trek Precaliber 24 (21-Speed) - Girls - 2017","Trek","Children Bicycles",2,"349.99","0.07","650.9814"
798,"2017-03-26","2017-03-28","2017-03-29",4,"Ana Palmer","Anaheim","Santa Cruz Bikes","Genna Serrano","Trek Fuel EX 5 27.5 Plus - 2017","Trek","Mountain Bikes",1,"2299.99","0.20","1839.9920"
798,"2017-03-26","2017-03-28","2017-03-29",4,"Ana Palmer","Anaheim","Santa Cruz Bikes","Genna Serrano","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.05","1139.9810"
799,"2017-03-27","2017-03-28","2017-03-29",4,"Paul Lester","Vista","Santa Cruz Bikes","Genna Serrano","Heller Shagamaw Frame - 2016","Heller","Mountain Bikes",2,"1320.99","0.10","2377.7820"
799,"2017-03-27","2017-03-28","2017-03-29",4,"Paul Lester","Vista","Santa Cruz Bikes","Genna Serrano","Trek Session DH 27.5 Carbon Frameset - 2017","Trek","Mountain Bikes",2,"469.99","0.05","892.9810"
799,"2017-03-27","2017-03-28","2017-03-29",4,"Paul Lester","Vista","Santa Cruz Bikes","Genna Serrano","Trek X-Caliber 8 - 2017","Trek","Mountain Bikes",2,"999.99","0.07","1859.9814"
799,"2017-03-27","2017-03-28","2017-03-29",4,"Paul Lester","Vista","Santa Cruz Bikes","Genna Serrano","Trek Boone Race Shop Limited - 2017","Trek","Cyclocross Bicycles",1,"3499.99","0.10","3149.9910"
799,"2017-03-27","2017-03-28","2017-03-29",4,"Paul Lester","Vista","Santa Cruz Bikes","Genna Serrano","Trek Madone 9.2 - 2017","Trek","Road Bikes",2,"4999.99","0.07","9299.9814"
800,"2017-03-27","2017-03-29","2017-03-28",4,"Conchita Boone","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Sun Bicycles Lil Bolt Type-R - 2017","Sun Bicycles","Cruisers Bicycles",2,"346.99","0.10","624.5820"
800,"2017-03-27","2017-03-29","2017-03-28",4,"Conchita Boone","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Trek Domane SL Disc Frameset - 2017","Trek","Road Bikes",1,"3199.99","0.07","2975.9907"
800,"2017-03-27","2017-03-29","2017-03-28",4,"Conchita Boone","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.05","892.9810"
800,"2017-03-27","2017-03-29","2017-03-28",4,"Conchita Boone","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Surly Steamroller - 2017","Surly","Road Bikes",1,"875.99","0.10","788.3910"
800,"2017-03-27","2017-03-29","2017-03-28",4,"Conchita Boone","Mount Vernon","Baldwin Bikes","Marcelene Boyer","Electra Girl's Hawaii 1 16 - 2017","Electra","Children Bicycles",2,"299.99","0.05","569.9810"
801,"2017-03-28","2017-03-29","2017-03-30",4,"Chi Goff","Palos Verdes Peninsula","Santa Cruz Bikes","Mireya Copeland","Electra Townie 7D (20-inch) - Boys' - 2017","Electra","Children Bicycles",1,"339.99","0.07","316.1907"
802,"2017-03-28","2017-03-29","2017-03-30",4,"Yanira Bradshaw","Smithtown","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2017","Surly","Mountain Bikes",1,"999.99","0.05","949.9905"
802,"2017-03-28","2017-03-29","2017-03-30",4,"Yanira Bradshaw","Smithtown","Baldwin Bikes","Marcelene Boyer","Surly Troll Frameset - 2017","Surly","Mountain Bikes",2,"832.99","0.20","1332.7840"
802,"2017-03-28","2017-03-29","2017-03-30",4,"Yanira Bradshaw","Smithtown","Baldwin Bikes","Marcelene Boyer","Trek Fuel EX 9.8 29 - 2017","Trek","Mountain Bikes",1,"4999.99","0.10","4499.9910"
802,"2017-03-28","2017-03-29","2017-03-30",4,"Yanira Bradshaw","Smithtown","Baldwin Bikes","Marcelene Boyer","Surly Karate Monkey 27.5+ Frameset - 2017","Surly","Mountain Bikes",1,"2499.99","0.05","2374.9905"
803,"2017-03-28","2017-03-31","2017-03-30",4,"Armando Black","Richardson","Rowlett Bikes","Kali Vargas","Sun Bicycles Drifter 7 - Women's - 2017","Sun Bicycles","Comfort Bicycles",1,"470.99","0.07","438.0207"
803,"2017-03-28","2017-03-31","2017-03-30",4,"Armando Black","Richardson","Rowlett Bikes","Kali Vargas","Surly Steamroller - 2017","Surly","Road Bikes",2,"875.99","0.05","1664.3810"
803,"2017-03-28","2017-03-31","2017-03-30",4,"Armando Black","Richardson","Rowlett Bikes","Kali Vargas","Electra Townie Original 7D - 2017","Electra","Comfort Bicycles",1,"489.99","0.07","455.6907"
803,"2017-03-28","2017-03-31","2017-03-30",4,"Armando Black","Richardson","Rowlett Bikes","Kali Vargas","Trek Boy's Kickster - 2015/2017","Trek","Children Bicycles",2,"149.99","0.05","284.9810"
804,"2017-03-29","2017-03-31","2017-03-30",4,"Letitia Franco","Saratoga Springs","Baldwin Bikes","Marcelene Boyer","Trek Precaliber 16 Boys - 2017","Trek","Children Bicycles",2,"209.99","0.20","335.9840"
804,"2017-03-29","2017-03-31","2017-03-30",4,"Letitia Franco","Saratoga Springs","Baldwin Bikes","Marcelene Boyer","Surly Ogre Frameset - 2017","Surly","Road Bikes",1,"749.99","0.07","697.4907"
804,"2017-03-29","2017-03-31","2017-03-30",4,"Letitia Franco","Saratoga Springs","Baldwin Bikes","Marcelene Boyer","Trek Silque SLR 7 Women's - 2017","Trek","Road Bikes",2,"5999.99","0.05","11399.9810"
805,"2017-03-29","2017-03-30","2017-04-01",4,"Vince Schneider","Merrick","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 21D - 2016","Electra","Comfort Bicycles",1,"549.99","0.05","522.4905"
805,"2017-03-29","2017-03-30","2017-04-01",4,"Vince Schneider","Merrick","Baldwin Bikes","Marcelene Boyer","Surly Wednesday Frameset - 2017","Surly","Mountain Bikes",2,"469.99","0.20","751.9840"
805,"2017-03-29","2017-03-30","2017-04-01",4,"Vince Schneider","Merrick","Baldwin Bikes","Marcelene Boyer","Trek Boone 7 - 2017","Trek","Cyclocross Bicycles",2,"3499.99","0.20","5599.9840"
805,"2017-03-29","2017-03-30","2017-04-01",4,"Vince Schneider","Merrick","Baldwin Bikes","Marcelene Boyer","Trek Farley Alloy Frameset - 2017","Trek","Mountain Bikes",1,"469.99","0.07","437.0907"
805,"2017-03-29","2017-03-30","2017-04-01",4,"Vince Schneider","Merrick","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",2,"469.99","0.05","892.9810"
806,"2017-03-30","2017-03-31","2017-03-31",4,"Winfred Harris","East Meadow","Baldwin Bikes","Venita Daniel","Haro Shredder 20 Girls - 2017","Haro","Children Bicycles",2,"209.99","0.10","377.9820"
806,"2017-03-30","2017-03-31","2017-03-31",4,"Winfred Harris","East Meadow","Baldwin Bikes","Venita Daniel","Electra Savannah 3i (20-inch) - Girl's - 2017","Electra","Children Bicycles",1,"349.99","0.20","279.9920"
806,"2017-03-30","2017-03-31","2017-03-31",4,"Winfred Harris","East Meadow","Baldwin Bikes","Venita Daniel","Electra Glam Punk 3i Ladies' - 2017","Electra","Cruisers Bicycles",2,"799.99","0.10","1439.9820"
806,"2017-03-30","2017-03-31","2017-03-31",4,"Winfred Harris","East Meadow","Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i Ladies' - 2017","Electra","Cruisers Bicycles",2,"659.99","0.20","1055.9840"
806,"2017-03-30","2017-03-31","2017-03-31",4,"Winfred Harris","East Meadow","Baldwin Bikes","Venita Daniel","Trek Precaliber 24 (21-Speed) - Girls - 2017","Trek","Children Bicycles",2,"349.99","0.07","650.9814"
807,"2017-03-30","2017-04-01","2017-04-02",4,"Lenore Valdez","Spring Valley","Baldwin Bikes","Marcelene Boyer","Electra Cruiser 1 (24-Inch) - 2016","Electra","Children Bicycles",2,"269.99","0.20","431.9840"
807,"2017-03-30","2017-04-01","2017-04-02",4,"Lenore Valdez","Spring Valley","Baldwin Bikes","Marcelene Boyer","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.07","437.0907"
807,"2017-03-30","2017-04-01","2017-04-02",4,"Lenore Valdez","Spring Valley","Baldwin Bikes","Marcelene Boyer","Surly Wednesday Frameset - 2016","Surly","Mountain Bikes",2,"999.99","0.07","1859.9814"
807,"2017-03-30","2017-04-01","2017-04-02",4,"Lenore Valdez","Spring Valley","Baldwin Bikes","Marcelene Boyer","Trek Conduit+ - 2016","Trek","Electric Bikes",2,"2999.99","0.20","4799.9840"
807,"2017-03-30","2017-04-01","2017-04-02",4,"Lenore Valdez","Spring Valley","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D EQ - 2016","Electra","Cruisers Bicycles",1,"599.99","0.20","479.9920"
808,"2017-03-31","2017-04-02","2017-04-02",4,"Justina Jenkins","Baldwin","Baldwin Bikes","Marcelene Boyer","Electra Moto 3i (20-inch) - Boy's - 2017","Electra","Children Bicycles",2,"349.99","0.05","664.9810"
808,"2017-03-31","2017-04-02","2017-04-02",4,"Justina Jenkins","Baldwin","Baldwin Bikes","Marcelene Boyer","Pure Cycles Western 3-Speed - Women's - 2015/2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.05","426.5500"
808,"2017-03-31","2017-04-02","2017-04-02",4,"Justina Jenkins","Baldwin","Baldwin Bikes","Marcelene Boyer","Haro Downtown 16 - 2017","Haro","Children Bicycles",1,"329.99","0.05","313.4905"
808,"2017-03-31","2017-04-02","2017-04-02",4,"Justina Jenkins","Baldwin","Baldwin Bikes","Marcelene Boyer","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.05","853.1000"
809,"2017-03-31","2017-04-03","2017-04-03",4,"Geraldine O'donnell","Flushing","Baldwin Bikes","Venita Daniel","Sun Bicycles Biscayne Tandem CB - 2017","Sun Bicycles","Cruisers Bicycles",1,"647.99","0.10","583.1910"
809,"2017-03-31","2017-04-03","2017-04-03",4,"Geraldine O'donnell","Flushing","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",1,"599.99","0.20","479.9920"
809,"2017-03-31","2017-04-03","2017-04-03",4,"Geraldine O'donnell","Flushing","Baldwin Bikes","Venita Daniel","Haro Shredder 20 - 2017","Haro","Children Bicycles",2,"209.99","0.10","377.9820"
810,"2017-04-01","2017-04-01",NULL,3,"Laraine Robbins","San Angelo","Rowlett Bikes","Kali Vargas","Sun Bicycles Streamway 3 - 2017","Sun Bicycles","Comfort Bicycles",2,"551.99","0.05","1048.7810"
810,"2017-04-01","2017-04-01",NULL,3,"Laraine Robbins","San Angelo","Rowlett Bikes","Kali Vargas","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Electra","Children Bicycles",1,"489.99","0.20","391.9920"
810,"2017-04-01","2017-04-01",NULL,3,"Laraine Robbins","San Angelo","Rowlett Bikes","Kali Vargas","Trek Domane SLR 6 Disc - 2017","Trek","Road Bikes",1,"5499.99","0.05","5224.9905"
810,"2017-04-01","2017-04-01",NULL,3,"Laraine Robbins","San Angelo","Rowlett Bikes","Kali Vargas","Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Electra","Children Bicycles",1,"269.99","0.20","215.9920"
811,"2017-04-01","2017-04-04","2017-04-04",4,"Larraine Horn","Utica","Baldwin Bikes","Venita Daniel","Haro SR 1.2 - 2017","Haro","Mountain Bikes",2,"869.99","0.07","1618.1814"
811,"2017-04-01","2017-04-04","2017-04-04",4,"Larraine Horn","Utica","Baldwin Bikes","Venita Daniel","Trek Domane SL Disc Frameset - 2017","Trek","Road Bikes",1,"3199.99","0.20","2559.9920"
811,"2017-04-01","2017-04-04","2017-04-04",4,"Larraine Horn","Utica","Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i - 2015/2017","Electra","Cruisers Bicycles",1,"659.99","0.07","613.7907"
811,"2017-04-01","2017-04-04","2017-04-04",4,"Larraine Horn","Utica","Baldwin Bikes","Venita Daniel","Sun Bicycles Revolutions 24 - 2017","Sun Bicycles","Cruisers Bicycles",1,"250.99","0.10","225.8910"
812,"2017-04-01","2017-04-02","2017-04-03",4,"Patrina Tanner","Scarsdale","Baldwin Bikes","Venita Daniel","Electra Girl's Hawaii 1 16 - 2017","Electra","Cruisers Bicycles",2,"299.99","0.10","539.9820"
812,"2017-04-01","2017-04-02","2017-04-03",4,"Patrina Tanner","Scarsdale","Baldwin Bikes","Venita Daniel","Trek Fuel EX 9.8 29 - 2017","Trek","Mountain Bikes",1,"4999.99","0.20","3999.9920"
813,"2017-04-01","2017-04-03","2017-04-02",4,"Georgeann Rojas","Desoto","Rowlett Bikes","Layla Terrell","Electra Moto 3i (20-inch) - Boy's - 2017","Electra","Children Bicycles",2,"349.99","0.10","629.9820"
813,"2017-04-01","2017-04-03","2017-04-02",4,"Georgeann Rojas","Desoto","Rowlett Bikes","Layla Terrell","Haro Downtown 16 - 2017","Haro","Children Bicycles",2,"329.99","0.20","527.9840"
813,"2017-04-01","2017-04-03","2017-04-02",4,"Georgeann Rojas","Desoto","Rowlett Bikes","Layla Terrell","Surly Wednesday Frameset - 2017","Surly","Mountain Bikes",2,"469.99","0.20","751.9840"
813,"2017-04-01","2017-04-03","2017-04-02",4,"Georgeann Rojas","Desoto","Rowlett Bikes","Layla Terrell","Electra Townie Original 7D EQ - 2016","Electra","Comfort Bicycles",2,"599.99","0.07","1115.9814"
813,"2017-04-01","2017-04-03","2017-04-02",4,"Georgeann Rojas","Desoto","Rowlett Bikes","Layla Terrell","Sun Bicycles Atlas X-Type - 2017","Sun Bicycles","Cruisers Bicycles",2,"416.99","0.05","792.2810"
814,"2017-04-02","2017-04-05","2017-04-03",4,"Evelina Byrd","Buffalo","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017","Sun Bicycles","Cruisers Bicycles",2,"416.99","0.10","750.5820"
814,"2017-04-02","2017-04-05","2017-04-03",4,"Evelina Byrd","Buffalo","Baldwin Bikes","Venita Daniel","Electra Townie 3i EQ (20-inch) - Boys' - 2017","Electra","Children Bicycles",1,"489.99","0.10","440.9910"
814,"2017-04-02","2017-04-05","2017-04-03",4,"Evelina Byrd","Buffalo","Baldwin Bikes","Venita Daniel","Sun Bicycles Lil Bolt Type-R - 2017","Sun Bicycles","Cruisers Bicycles",1,"346.99","0.20","277.5920"
814,"2017-04-02","2017-04-05","2017-04-03",4,"Evelina Byrd","Buffalo","Baldwin Bikes","Venita Daniel","Trek Boy's Kickster - 2015/2017","Trek","Children Bicycles",2,"149.99","0.05","284.9810"
815,"2017-04-03","2017-04-05","2017-04-04",4,"Nanette Roman","Glendora","Santa Cruz Bikes","Genna Serrano","Sun Bicycles Streamway 7 - 2017","Sun Bicycles","Comfort Bicycles",2,"533.99","0.20","854.3840"
815,"2017-04-03","2017-04-05","2017-04-04",4,"Nanette Roman","Glendora","Santa Cruz Bikes","Genna Serrano","Electra Townie Original 7D - 2017","Electra","Comfort Bicycles",2,"489.99","0.20","783.9840"
815,"2017-04-03","2017-04-05","2017-04-04",4,"Nanette Roman","Glendora","Santa Cruz Bikes","Genna Serrano","Trek Precaliber 12 Boys - 2017","Trek","Children Bicycles",2,"189.99","0.10","341.9820"
815,"2017-04-03","2017-04-05","2017-04-04",4,"Nanette Roman","Glendora","Santa Cruz Bikes","Genna Serrano","Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Electra","Children Bicycles",1,"299.99","0.07","278.9907"
816,"2017-04-03","2017-04-05","2017-04-05",4,"Shanti Johnston","Staten Island","Baldwin Bikes","Marcelene Boyer","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Electra","Cruisers Bicycles",2,"599.99","0.10","1079.9820"
816,"2017-04-03","2017-04-05","2017-04-05",4,"Shanti Johnston","Staten Island","Baldwin Bikes","Marcelene Boyer","Electra Townie Original 7D - 2017","Electra","Cruisers Bicycles",2,"489.99","0.20","783.9840"
817,"2017-04-04","2017-04-05","2017-04-07",4,"Annett Garrett","Scarsdale","Baldwin Bikes","Venita Daniel","Haro Downtown 16 - 2017","Haro","Children Bicycles",1,"329.99","0.05","313.4905"
817,"2017-04-04","2017-04-05","2017-04-07",4,"Annett Garrett","Scarsdale","Baldwin Bikes","Venita Daniel","Sun Bicycles Streamway 7 - 2017","Sun Bicycles","Comfort Bicycles",2,"533.99","0.07","993.2214"
817,"2017-04-04","2017-04-05","2017-04-07",4,"Annett Garrett","Scarsdale","Baldwin Bikes","Venita Daniel","Trek Emonda S 4 - 2017","Trek","Road Bikes",2,"1499.99","0.05","2849.9810"
818,"2017-04-04","2017-04-07","2017-04-07",4,"Claris Santiago","Newburgh","Baldwin Bikes","Marcelene Boyer","Sun Bicycles Streamway 3 - 2017","Sun Bicycles","Comfort Bicycles",1,"551.99","0.05","524.3905"
818,"2017-04-04","2017-04-07","2017-04-07",4,"Claris Santiago","Newburgh","Baldwin Bikes","Marcelene Boyer","Haro SR 1.1 - 2017","Haro","Mountain Bikes",2,"539.99","0.07","1004.3814"
818,"2017-04-04","2017-04-07","2017-04-07",4,"Claris Santiago","Newburgh","Baldwin Bikes","Marcelene Boyer","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",2,"449.00","0.05","853.1000"
818,"2017-04-04","2017-04-07","2017-04-07",4,"Claris Santiago","Newburgh","Baldwin Bikes","Marcelene Boyer","Trek Emonda S 4 - 2017","Trek","Road Bikes",2,"1499.99","0.05","2849.9810"
819,"2017-04-04","2017-04-07","2017-04-05",4,"Clementine Mooney","Mcallen","Rowlett Bikes","Layla Terrell","Haro Shredder Pro 20 - 2017","Haro","Children Bicycles",1,"249.99","0.20","199.9920"
820,"2017-04-05","2017-04-08","2017-04-07",4,"Carola Mcpherson","Rego Park","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017","Sun Bicycles","Comfort Bicycles",1,"416.99","0.05","396.1405"
821,"2017-04-05","2017-04-07","2017-04-08",4,"Agustina Lawrence","Brooklyn","Baldwin Bikes","Venita Daniel","Electra Townie Original 7D - 2017","Electra","Comfort Bicycles",1,"489.99","0.07","455.6907"
821,"2017-04-05","2017-04-07","2017-04-08",4,"Agustina Lawrence","Brooklyn","Baldwin Bikes","Venita Daniel","Electra Amsterdam Original 3i - 2015/2017","Electra","Cruisers Bicycles",2,"659.99","0.20","1055.9840"
821,"2017-04-05","2017-04-07","2017-04-08",4,"Agustina Lawrence","Brooklyn","Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2016","Surly","Mountain Bikes",1,"469.99","0.20","375.9920"
821,"2017-04-05","2017-04-07","2017-04-08",4,"Agustina Lawrence","Brooklyn","Baldwin Bikes","Venita Daniel","Sun Bicycles Cruz 7 - 2017","Sun Bicycles","Comfort Bicycles",1,"416.99","0.05","396.1405"
822,"2017-04-06","2017-04-08","2017-04-09",4,"Clementina Sargent","Rome","Baldwin Bikes","Venita Daniel","Surly Ogre Frameset - 2017","Surly","Road Bikes",1,"749.99","0.05","712.4905"
822,"2017-04-06","2017-04-08","2017-04-09",4,"Clementina Sargent","Rome","Baldwin Bikes","Venita Daniel","Sun Bicycles Biscayne Tandem 7 - 2017","Sun Bicycles","Cruisers Bicycles",1,"619.99","0.20","495.9920"
823,"2017-04-06","2017-04-07","2017-04-08",4,"Gwendolyn Miller","Harlingen","Rowlett Bikes","Kali Vargas","Trek Domane SLR 6 Disc - 2017","Trek","Road Bikes",2,"5499.99","0.07","10229.9814"
823,"2017-04-06","2017-04-07","2017-04-08",4,"Gwendolyn Miller","Harlingen","Rowlett Bikes","Kali Vargas","Trek Girl's Kickster - 2017","Trek","Children Bicycles",2,"149.99","0.20","239.9840"
823,"2017-04-06","2017-04-07","2017-04-08",4,"Gwendolyn Miller","Harlingen","Rowlett Bikes","Kali Vargas","Electra Amsterdam Fashion 7i Ladies' - 2017","Electra","Cruisers Bicycles",1,"1099.99","0.20","879.9920"
824,"2017-04-07","2017-04-09","2017-04-10",4,"Giovanna Jefferson","Ridgecrest","Santa Cruz Bikes","Mireya Copeland","Haro Shredder 20 - 2017","Haro","Children Bicycles",2,"209.99","0.10","377.9820"
825,"2017-04-07","2017-04-08","2017-04-09",4,"Pamelia Newman","Monroe","Baldwin Bikes","Venita Daniel","Pure Cycles William 3-Speed - 2016","Pure Cycles","Cruisers Bicycles",1,"449.00","0.10","404.1000"
825,"2017-04-07","2017-04-08","2017-04-09",4,"Pamelia Newman","Monroe","Baldwin Bikes","Venita Daniel","Surly Ice Cream Truck Frameset - 2017","Surly","Mountain Bikes",2,"999.99","0.20","1599.9840"
826,"2017-04-07","2017-04-10","2017-04-10",4,"Bennett Armstrong","Bethpage","Baldwin Bikes","Marcelene Boyer","Haro SR 1.2 - 2017","Haro","Mountain Bikes",2,"869.99","0.20","1391.9840"
826,"2017-04-07","2017-04-10","2017-04-10",4,"Bennett Armstrong","Bethpage","Baldwin Bikes","Marcelene Boyer","Surly Troll Frameset - 2017","Surly","Mountain Bikes",1,"832.99","0.10","749.6910"
